cls,kind,file,line,seconds,direct,callee,enclosing,failing_verdict
A,subprocess timeout=,plugin/programs/tests/test_sdc_validator_sets_aside_superseded_generator_decks.py,147,_GATE_TIMEOUT_S,yes,subprocess.run,_validate,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_sdc_validator_sets_aside_superseded_generator_decks.py,337,_GATE_TIMEOUT_S,yes,subprocess.run,test_the_generator_banner_the_consumer_looks_for_is_the_one_it_writes,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_self_audit_doc_claim_consistency_check.py,49,10,yes,subprocess.run,_run,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_self_audit_doc_claim_consistency_check.py,60,10,yes,subprocess.run,test_help_works,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_self_audit_doc_claim_consistency_check.py,67,10,yes,subprocess.run,test_invalid_path_returns_2,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_semantic_child_progress.py,33,grace,call-through,?,_semantic,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_semantic_child_progress.py,334,None,call-through,_corpus_location.not_a_checkout_reason,test_semantic_checkout_probe_has_no_inner_duration_verdict,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_semantic_child_progress.py,338,1,call-through,_corpus_location.not_a_checkout_reason,test_semantic_checkout_probe_has_no_inner_duration_verdict,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_semantic_child_progress.py,341,1,call-through,_published_tree.published_paths,test_semantic_checkout_probe_has_no_inner_duration_verdict,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_semantic_child_progress.py,353,None,call-through,_published_tree.published_paths,test_strict_published_index_accepts_exact_tracked_symlink_blobs,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_semantic_child_progress.py,373,0.14,call-through,?,test_chatty_hung_l4_git_probe_is_semantic_norecord_not_a_disk_verdict,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_shapec_emit_blocking_rules.py,159,60,yes,subprocess.run,_run_gate,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_shapec_emit_blocking_rules.py,247,60,yes,subprocess.run,_run_fold_gate,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_ship_drv_wire_length_escalation.py,104,60,yes,subprocess.run,_run_tclsh,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_ship_postroute_convergence.py,147,60,yes,subprocess.run,test_convergence_loop_parses_and_bounds_iterations,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_ship_postroute_convergence.py,193,60,yes,subprocess.run,test_convergence_loop_iterates_when_slack_stays_negative,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_ship_postroute_convergence.py,221,60,yes,subprocess.run,test_noop_guard_skips_the_reroute_when_the_repair_changed_nothing,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_ship_repair_drv_closure_loop.py,48,60,yes,subprocess.run,_run_tclsh,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_shipped_path_portability_check.py,268,60,yes,sp.run,test_a_pass_reports_how_many_files_it_read,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_shipped_path_portability_check.py,281,60,yes,sp.run,test_scanning_zero_files_is_NOT_a_pass,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_shipped_path_portability_check.py,295,60,yes,sp.run,test_a_real_violation_is_still_reported,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_si_mcf_not_run_is_not_a_design_failure.py,174,60,yes,subprocess.run,_run,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_si_vacuity_must_be_waived_at_tapeout.py,1362,60,yes,subprocess.run,_run_si_gate,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_si_zero_coupling_fixture_transition.py,120,60,yes,subprocess.run,_run,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_si_zero_coupling_fixture_transition.py,385,60,yes,subprocess.run,test_a_run_that_never_started_is_not_credited_as_a_skip,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_si_zero_coupling_is_not_a_signoff.py,174,60,yes,subprocess.run,_run,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_si_zero_coupling_is_not_a_signoff.py,571,60,yes,subprocess.run,test_a_refused_invocation_is_not_credited_as_a_skip,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_signoff_worst_path_evidence.py,212,_TCLSH_TIMEOUT_S,yes,subprocess.run,_run_tcl,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_signoff_worst_path_evidence.py,329,_DOCKER_CP_TIMEOUT_S,yes,subprocess.run,test_report_checks_contract_matches_the_real_opensta,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_signoff_worst_path_evidence.py,336,_DOCKER_EXEC_TIMEOUT_S,yes,subprocess.run,test_report_checks_contract_matches_the_real_opensta,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_silence_is_not_cheaper_than_disclosure.py,128,60,yes,subprocess.run,_run,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_slot_pad_budget_check.py,932,_CHILD_TIMEOUT_S,yes,subprocess.run,test_every_exit_code_the_program_returns_is_documented,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_slot_pad_budget_check.py,965,_CHILD_TIMEOUT_S,yes,subprocess.run,test_help_is_a_success_not_a_failure,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_slot_pad_budget_check.py,991,_CHILD_TIMEOUT_S,yes,subprocess.run,test_the_undecided_line_carries_the_disclosed_skip_marker,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_spare_safe_routing_clear.py,55,60,yes,subprocess.run,_run,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_spawned_gate_whose_status_is_discarded.py,98,300,yes,subprocess.run,_run,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_spawned_gate_whose_status_is_discarded.py,155,300,yes,subprocess.run,test_a_missing_tree_is_undetermined_not_a_pass,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_spawned_gate_whose_status_is_discarded.py,161,300,yes,subprocess.run,test_a_bad_invocation_is_rc_3,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_spawned_gate_whose_status_is_discarded.py,177,1800,yes,subprocess.run,test_the_run_states_each_clause_population_not_only_its_findings,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_spawned_gate_whose_status_is_discarded.py,221,1800,yes,subprocess.run,test_the_shipped_tree_passes_its_own_rule,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_spef_coupling_disclosure.py,80,60,yes,subprocess.run,_run,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_spef_full_file_scan.py,104,60,yes,subprocess.run,_run,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_spef_full_file_scan.py,197,60,yes,subprocess.run,test_d1_missing_extracted_dir_still_fails,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_spef_full_scan_and_coupling_disclosure.py,120,60,yes,subprocess.run,_run,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_sta_continue_on_error_guard.py,44,600,yes,subprocess.run,_run,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_sta_corner_record_basis_not_merged.py,60,60,yes,subprocess.run,_run,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_staged_macro_aware_synth_define.py,311,60,yes,subprocess.run,test_conditional_walker_agrees_with_a_real_preprocessor,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_staged_macro_aware_synth_define.py,430,60,yes,subprocess.run,test_e2e_netlist_matches_the_decision,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_staged_macro_aware_synth_define.py,434,60,yes,subprocess.run,test_e2e_netlist_matches_the_decision,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_staged_macro_aware_synth_define.py,445,60,yes,subprocess.run,test_e2e_netlist_matches_the_decision,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_staged_macro_aware_synth_define.py,451,60,yes,subprocess.run,test_e2e_netlist_matches_the_decision,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_step23_25_signoff_gates_wired.py,118,_INNER_TIMEOUT_S,yes,subprocess.run,_run,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_step23_25_signoff_gates_wired.py,320,_INNER_TIMEOUT_S,call-through,R._run_declared_signoff_gate,test_a_checker_fault_is_not_a_design_failure_and_is_not_neutral_either,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_step23_25_signoff_gates_wired.py,337,_INNER_TIMEOUT_S,call-through,R._run_declared_signoff_gate,test_a_missing_project_is_not_fabricated_into_existence,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_step6_fpga_test_harness_declaration.py,110,60,yes,subprocess.run,test_premise_program_writes_one_wrapper_under_the_rtl_dir,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_step6_fpga_test_harness_declaration.py,133,60,yes,subprocess.run,test_premise_template_is_fixed_and_reads_nothing_from_the_project,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_step_internal_fail_bubble_up_check.py,307,_BOUND_S,yes,subprocess.run,_sweep,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_step_internal_fail_bubble_up_check.py,414,_BOUND_S,yes,subprocess.run,test_the_shipped_register_agrees_with_the_shipped_corpus,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_step_internal_fail_bubble_up_check.py,436,_BOUND_S,yes,subprocess.run,test_a_sweep_of_a_DIFFERENT_root_is_refused_not_answered,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_steps_view_every_orchestrator.py,240,_RUN_TIMEOUT_S,yes,subprocess.run,test_real_orchestrator_run_leaves_the_tree,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_steps_view_every_orchestrator.py,309,1,call-through,_pl.emit_steps_view,test_collector_timeout_is_recorded,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_steps_view_every_orchestrator.py,325,_RUN_TIMEOUT_S,yes,subprocess.run,test_run_survives_a_view_that_cannot_be_built,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_steps_view_every_orchestrator.py,344,_RUN_TIMEOUT_S,yes,subprocess.run,_gate,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_submission_template_check.py,561,180,yes,subprocess.run,test_the_program_runs_as_the_flow_spawns_it,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
